ip_address lat lon timestamp poi_type_query
34.101.177.245 46.53294222140508 6.591174086010503 180.6123285081031 cafeteria
34.101.177.245 46.53294222140508 6.591174086010503 180.6123285081031 restaurant
34.101.177.245 46.55034241161493 6.6028524983313 183.759554033017 dojo
34.101.177.245 46.55034241161493 6.6028524983313 183.759554033017 club
34.101.177.245 46.54988036021286 6.609448555546026 187.12996759512114 cafeteria
34.101.177.245 46.54988036021286 6.609448555546026 187.12996759512114 restaurant
34.101.177.245 46.53294222140508 6.591174086010503 204.7678736850833 cafeteria
34.101.177.245 46.53294222140508 6.591174086010503 204.7678736850833 restaurant
34.101.177.245 46.55034241161493 6.6028524983313 206.40626940614638 dojo
34.101.177.245 46.55034241161493 6.6028524983313 206.40626940614638 cafeteria
34.101.177.245 46.54932574391166 6.609644632126942 211.92361391923393 cafeteria
34.101.177.245 46.54932574391166 6.609644632126942 211.92361391923393 club
34.101.177.245 46.53294222140508 6.591174086010503 230.16165653363265 cafeteria
34.101.177.245 46.53294222140508 6.591174086010503 230.16165653363265 restaurant
34.101.177.245 46.55034241161493 6.6028524983313 233.38248749316733 cafeteria
34.101.177.245 46.55034241161493 6.6028524983313 233.38248749316733 dojo
34.101.177.245 46.54988036021286 6.609448555546026 234.79512088743138 restaurant
34.101.177.245 46.54988036021286 6.609448555546026 234.79512088743138 club
34.101.177.245 46.53294222140508 6.591174086010503 252.1123345149438 cafeteria
34.101.177.245 46.53294222140508 6.591174086010503 252.1123345149438 restaurant
34.101.177.245 46.55034241161493 6.6028524983313 257.299864970185 club
34.101.177.245 46.55034241161493 6.6028524983313 257.299864970185 dojo
34.101.177.245 46.54932574391166 6.609644632126942 261.84655260183894 cafeteria
34.101.177.245 46.54932574391166 6.609644632126942 261.84655260183894 club
34.101.177.245 46.53294222140508 6.591174086010503 278.6075000334808 cafeteria
34.101.177.245 46.53294222140508 6.591174086010503 278.6075000334808 restaurant
34.101.177.245 46.55034241161493 6.6028524983313 281.6284869894077 restaurant
34.101.177.245 46.55034241161493 6.6028524983313 281.6284869894077 cafeteria
34.101.177.245 46.55034241161493 6.6028524983313 296.9847474154344 club
34.101.177.245 46.533873293151444 6.562579954620836 296.9847474154344 restaurant
34.101.177.245 46.530298174512545 6.561513086016163 296.9847474154344 dojo
34.101.177.245 46.55034241161493 6.6028524983313 321.9587686624147 dojo
34.101.177.245 46.54988036021286 6.609448555546026 321.9587686624147 cafeteria
34.101.177.245 46.509526718695874 6.642143586188201 321.9587686624147 restaurant
34.101.177.245 46.51079863007427 6.6432881558265775 321.9587686624147 club
34.101.177.245 46.53294222140508 6.591174086010503 349.0996618116851 cafeteria
34.101.177.245 46.53294222140508 6.591174086010503 349.0996618116851 restaurant
34.101.177.245 46.55034241161493 6.6028524983313 355.2793485361309 cafeteria
34.101.177.245 46.55034241161493 6.6028524983313 355.2793485361309 dojo
34.101.177.245 46.54932574391166 6.609644632126942 356.0250047805679 restaurant
34.101.177.245 46.54932574391166 6.609644632126942 356.0250047805679 dojo
34.101.177.245 46.53294222140508 6.591174086010503 371.78989230542095 cafeteria
34.101.177.245 46.53294222140508 6.591174086010503 371.78989230542095 restaurant
34.101.177.245 46.55034241161493 6.6028524983313 378.86272659083374 club
34.101.177.245 46.55034241161493 6.6028524983313 378.86272659083374 dojo
34.101.177.245 46.54932574391166 6.609644632126942 379.36730665837587 club
34.101.177.245 46.54932574391166 6.609644632126942 379.36730665837587 restaurant
34.101.177.245 46.53294222140508 6.591174086010503 395.77517941206537 cafeteria
34.101.177.245 46.53294222140508 6.591174086010503 395.77517941206537 restaurant
34.101.177.245 46.55034241161493 6.6028524983313 400.23510074555594 restaurant
34.101.177.245 46.55034241161493 6.6028524983313 400.23510074555594 dojo
34.101.177.245 46.54932574391166 6.609644632126942 403.1575284861956 cafeteria
34.101.177.245 46.54932574391166 6.609644632126942 403.1575284861956 club
34.101.177.245 46.53294222140508 6.591174086010503 422.9195633855072 cafeteria
34.101.177.245 46.53294222140508 6.591174086010503 422.9195633855072 restaurant
34.101.177.245 46.55034241161493 6.6028524983313 424.94330964470674 dojo
34.101.177.245 46.55034241161493 6.6028524983313 424.94330964470674 cafeteria
34.101.177.245 46.54932574391166 6.609644632126942 426.0150091765272 restaurant
34.101.177.245 46.54932574391166 6.609644632126942 426.0150091765272 club
34.101.177.245 46.53294222140508 6.591174086010503 444.66824564561676 cafeteria
34.101.177.245 46.53294222140508 6.591174086010503 444.66824564561676 restaurant
34.101.177.245 46.55034241161493 6.6028524983313 447.78009367384465 dojo
34.101.177.245 46.55034241161493 6.6028524983313 447.78009367384465 restaurant
34.101.177.245 46.54932574391166 6.609644632126942 449.87430001840994 dojo
34.101.177.245 46.54932574391166 6.609644632126942 449.87430001840994 club
34.101.177.245 46.55034241161493 6.6028524983313 464.00371236116496 dojo
34.101.177.245 46.54988036021286 6.609448555546026 464.00371236116496 cafeteria
34.101.177.245 46.52056200494824 6.577343198293258 464.00371236116496 restaurant
34.101.177.245 46.514209687929835 6.577225267686699 464.00371236116496 club
244.190.169.115 46.540782352683166 6.5918965877586055 12.275684369350918 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 12.275684369350918 restaurant
244.190.169.115 46.54798944925552 6.645860365522411 16.274978009016547 cafeteria
244.190.169.115 46.54798944925552 6.645860365522411 16.274978009016547 club
244.190.169.115 46.54772014845813 6.649023102470785 22.606377069392465 bar
244.190.169.115 46.54772014845813 6.649023102470785 22.606377069392465 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 37.73644091982727 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 37.73644091982727 restaurant
244.190.169.115 46.54798944925552 6.645860365522411 41.004315176764834 club
244.190.169.115 46.54798944925552 6.645860365522411 41.004315176764834 bar
244.190.169.115 46.54637046724508 6.649892848816985 46.67683080860341 supermarket
244.190.169.115 46.54637046724508 6.649892848816985 46.67683080860341 bar
244.190.169.115 46.540782352683166 6.5918965877586055 60.230475841343676 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 60.230475841343676 restaurant
244.190.169.115 46.54798944925552 6.645860365522411 65.53214182342282 bar
244.190.169.115 46.54798944925552 6.645860365522411 65.53214182342282 supermarket
244.190.169.115 46.546508968736966 6.646213622490748 68.22331800399714 supermarket
244.190.169.115 46.546508968736966 6.646213622490748 68.22331800399714 bar
244.190.169.115 46.540782352683166 6.5918965877586055 86.26712529702381 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 86.26712529702381 restaurant
244.190.169.115 46.54798944925552 6.645860365522411 90.40236366435973 cafeteria
244.190.169.115 46.54798944925552 6.645860365522411 90.40236366435973 club
244.190.169.115 46.547186927939244 6.648468571463564 92.55967240635287 cafeteria
244.190.169.115 46.547186927939244 6.648468571463564 92.55967240635287 club
244.190.169.115 46.540782352683166 6.5918965877586055 109.62093135668036 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 109.62093135668036 restaurant
244.190.169.115 46.54798944925552 6.645860365522411 113.69224327486032 bar
244.190.169.115 46.54798944925552 6.645860365522411 113.69224327486032 club
244.190.169.115 46.54637046724508 6.649892848816985 118.32203582077042 bar
244.190.169.115 46.54637046724508 6.649892848816985 118.32203582077042 cafeteria
244.190.169.115 46.54798944925552 6.645860365522411 129.76204200754083 cafeteria
244.190.169.115 46.543922985612156 6.641054855183668 129.76204200754083 bar
244.190.169.115 46.54637046724508 6.649892848816985 129.76204200754083 supermarket
244.190.169.115 46.546508968736966 6.646213622490748 129.76204200754083 club
244.190.169.115 46.54798944925552 6.645860365522411 152.31898543394232 cafeteria
244.190.169.115 46.543922985612156 6.641054855183668 152.31898543394232 bar
244.190.169.115 46.540782352683166 6.5918965877586055 180.78853795577743 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 180.78853795577743 restaurant
244.190.169.115 46.54798944925552 6.645860365522411 187.14147902305382 cafeteria
244.190.169.115 46.54798944925552 6.645860365522411 187.14147902305382 club
244.190.169.115 46.543922985612156 6.641054855183668 190.8513674517593 supermarket
244.190.169.115 46.543922985612156 6.641054855183668 190.8513674517593 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 206.08446529532839 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 206.08446529532839 restaurant
244.190.169.115 46.54798944925552 6.645860365522411 209.41737375714132 cafeteria
244.190.169.115 46.54798944925552 6.645860365522411 209.41737375714132 bar
244.190.169.115 46.543922985612156 6.641054855183668 212.37436367509594 supermarket
244.190.169.115 46.543922985612156 6.641054855183668 212.37436367509594 club
244.190.169.115 46.540782352683166 6.5918965877586055 229.4364527374138 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 229.4364527374138 restaurant
244.190.169.115 46.54798944925552 6.645860365522411 236.67323571828612 supermarket
244.190.169.115 46.54798944925552 6.645860365522411 236.67323571828612 bar
244.190.169.115 46.546508968736966 6.646213622490748 236.39120295638057 supermarket
244.190.169.115 46.546508968736966 6.646213622490748 236.39120295638057 club
244.190.169.115 46.540782352683166 6.5918965877586055 253.27629748846672 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 253.27629748846672 restaurant
244.190.169.115 46.54798944925552 6.645860365522411 259.43772508001837 cafeteria
244.190.169.115 46.54798944925552 6.645860365522411 259.43772508001837 club
244.190.169.115 46.547186927939244 6.648468571463564 261.67368360658975 cafeteria
244.190.169.115 46.547186927939244 6.648468571463564 261.67368360658975 club
244.190.169.115 46.540782352683166 6.5918965877586055 277.2421860437868 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 277.2421860437868 restaurant
244.190.169.115 46.54798944925552 6.645860365522411 282.2386460686732 club
244.190.169.115 46.54798944925552 6.645860365522411 282.2386460686732 supermarket
244.190.169.115 46.546508968736966 6.646213622490748 285.3636022948053 cafeteria
244.190.169.115 46.546508968736966 6.646213622490748 285.3636022948053 supermarket
244.190.169.115 46.54798944925552 6.645860365522411 297.4899765941584 club
244.190.169.115 46.547186927939244 6.648468571463564 297.4899765941584 cafeteria
244.190.169.115 46.54798944925552 6.645860365522411 320.1968051764789 supermarket
244.190.169.115 46.546508968736966 6.646213622490748 320.1968051764789 cafeteria
244.190.169.115 46.54772014845813 6.649023102470785 320.1968051764789 club
244.190.169.115 46.540782352683166 6.5918965877586055 348.26194585830115 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 348.26194585830115 restaurant
244.190.169.115 46.54798944925552 6.645860365522411 354.76731286894113 bar
244.190.169.115 46.54798944925552 6.645860365522411 354.76731286894113 club
244.190.169.115 46.547186927939244 6.648468571463564 356.10215685687143 club
244.190.169.115 46.547186927939244 6.648468571463564 356.10215685687143 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 371.90868837369266 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 371.90868837369266 restaurant
244.190.169.115 46.54798944925552 6.645860365522411 378.1897999365233 supermarket
244.190.169.115 46.54798944925552 6.645860365522411 378.1897999365233 club
244.190.169.115 46.547186927939244 6.648468571463564 380.71870290644824 club
244.190.169.115 46.547186927939244 6.648468571463564 380.71870290644824 supermarket
244.190.169.115 46.540782352683166 6.5918965877586055 396.9265537027329 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 396.9265537027329 restaurant
244.190.169.115 46.54798944925552 6.645860365522411 401.31078754252655 supermarket
244.190.169.115 46.54798944925552 6.645860365522411 401.31078754252655 cafeteria
244.190.169.115 46.543922985612156 6.641054855183668 404.904261426872 bar
244.190.169.115 46.543922985612156 6.641054855183668 404.904261426872 supermarket
244.190.169.115 46.540782352683166 6.5918965877586055 423.6247730641369 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 423.6247730641369 restaurant
244.190.169.115 46.54798944925552 6.645860365522411 427.2351017496787 cafeteria
244.190.169.115 46.54798944925552 6.645860365522411 427.2351017496787 supermarket
244.190.169.115 46.543922985612156 6.641054855183668 428.5300418793587 bar
244.190.169.115 46.543922985612156 6.641054855183668 428.5300418793587 supermarket
244.190.169.115 46.540782352683166 6.5918965877586055 444.97283314882617 cafeteria
244.190.169.115 46.540782352683166 6.5918965877586055 444.97283314882617 restaurant
244.190.169.115 46.54798944925552 6.645860365522411 449.99876157808274 supermarket
244.190.169.115 46.54798944925552 6.645860365522411 449.99876157808274 club
244.190.169.115 46.546508968736966 6.646213622490748 453.268513159024 club
244.190.169.115 46.546508968736966 6.646213622490748 453.268513159024 cafeteria
244.190.169.115 46.54798944925552 6.645860365522411 464.39916816061714 club
244.190.169.115 46.547186927939244 6.648468571463564 464.39916816061714 cafeteria
244.190.169.115 46.54772014845813 6.649023102470785 464.39916816061714 supermarket
244.190.169.115 46.546508968736966 6.646213622490748 464.39916816061714 bar
60.235.63.253 46.54637740125457 6.575353054770723 11.708970103993877 cafeteria
60.235.63.253 46.54637740125457 6.575353054770723 11.708970103993877 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 19.073320326291512 gym
60.235.63.253 46.562814906720085 6.643755137436221 19.073320326291512 club
60.235.63.253 46.562443656835285 6.6455714522550595 19.493140531342338 restaurant
60.235.63.253 46.562443656835285 6.6455714522550595 19.493140531342338 supermarket
60.235.63.253 46.54637740125457 6.575353054770723 36.98429417402842 cafeteria
60.235.63.253 46.54637740125457 6.575353054770723 36.98429417402842 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 42.862948898945234 gym
60.235.63.253 46.562814906720085 6.643755137436221 42.862948898945234 supermarket
60.235.63.253 46.562443656835285 6.6455714522550595 42.46353462266956 restaurant
60.235.63.253 46.562443656835285 6.6455714522550595 42.46353462266956 gym
60.235.63.253 46.54637740125457 6.575353054770723 60.667896926805184 cafeteria
60.235.63.253 46.54637740125457 6.575353054770723 60.667896926805184 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 67.06074420320155 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 67.06074420320155 gym
60.235.63.253 46.557310479810184 6.643756283677161 68.02604493457189 supermarket
60.235.63.253 46.557310479810184 6.643756283677161 68.02604493457189 gym
60.235.63.253 46.54637740125457 6.575353054770723 83.12175896382024 cafeteria
60.235.63.253 46.54637740125457 6.575353054770723 83.12175896382024 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 90.58364844039758 supermarket
60.235.63.253 46.562814906720085 6.643755137436221 90.58364844039758 gym
60.235.63.253 46.562443656835285 6.6455714522550595 92.28813296332385 gym
60.235.63.253 46.562443656835285 6.6455714522550595 92.28813296332385 restaurant
60.235.63.253 46.54637740125457 6.575353054770723 108.20017297572653 cafeteria
60.235.63.253 46.54637740125457 6.575353054770723 108.20017297572653 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 113.74972321803632 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 113.74972321803632 club
60.235.63.253 46.557310479810184 6.643756283677161 114.56765274766013 supermarket
60.235.63.253 46.557310479810184 6.643756283677161 114.56765274766013 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 129.0612590543112 supermarket
60.235.63.253 46.50147243477804 6.596087808005498 129.0612590543112 restaurant
60.235.63.253 46.50511337696825 6.590775848601839 129.0612590543112 gym
60.235.63.253 46.501701089500386 6.597372493088931 129.0612590543112 club
60.235.63.253 46.562814906720085 6.643755137436221 152.05697533972878 gym
60.235.63.253 46.562443656835285 6.6455714522550595 152.05697533972878 supermarket
60.235.63.253 46.54637740125457 6.575353054770723 180.29477041271858 cafeteria
60.235.63.253 46.54637740125457 6.575353054770723 180.29477041271858 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 186.38282351223822 gym
60.235.63.253 46.562814906720085 6.643755137436221 186.38282351223822 restaurant
60.235.63.253 46.557310479810184 6.643756283677161 188.77669311674256 club
60.235.63.253 46.557310479810184 6.643756283677161 188.77669311674256 supermarket
60.235.63.253 46.54637740125457 6.575353054770723 206.03640002575256 cafeteria
60.235.63.253 46.54637740125457 6.575353054770723 206.03640002575256 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 210.2695999526971 club
60.235.63.253 46.562814906720085 6.643755137436221 210.2695999526971 restaurant
60.235.63.253 46.557310479810184 6.643756283677161 212.3746105843875 gym
60.235.63.253 46.557310479810184 6.643756283677161 212.3746105843875 club
60.235.63.253 46.54637740125457 6.575353054770723 230.09988296230813 cafeteria
60.235.63.253 46.54637740125457 6.575353054770723 230.09988296230813 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 234.72421492190182 gym
60.235.63.253 46.562814906720085 6.643755137436221 234.72421492190182 supermarket
60.235.63.253 46.562443656835285 6.6455714522550595 239.17265363453635 gym
60.235.63.253 46.562443656835285 6.6455714522550595 239.17265363453635 supermarket
60.235.63.253 46.54637740125457 6.575353054770723 255.12833772894257 cafeteria
60.235.63.253 46.54637740125457 6.575353054770723 255.12833772894257 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 259.77612460967066 gym
60.235.63.253 46.562814906720085 6.643755137436221 259.77612460967066 club
60.235.63.253 46.562443656835285 6.6455714522550595 257.05196149936626 club
60.235.63.253 46.562443656835285 6.6455714522550595 257.05196149936626 supermarket
60.235.63.253 46.54637740125457 6.575353054770723 277.64953599642456 cafeteria
60.235.63.253 46.54637740125457 6.575353054770723 277.64953599642456 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 281.348591079006 gym
60.235.63.253 46.562814906720085 6.643755137436221 281.348591079006 club
60.235.63.253 46.562443656835285 6.6455714522550595 284.8833548467879 supermarket
60.235.63.253 46.562443656835285 6.6455714522550595 284.8833548467879 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 296.05186903832293 gym
60.235.63.253 46.562443656835285 6.6455714522550595 296.05186903832293 club
60.235.63.253 46.50940649480904 6.601703082838692 296.05186903832293 restaurant
60.235.63.253 46.5103352347787 6.608349205252134 296.05186903832293 supermarket
60.235.63.253 46.562814906720085 6.643755137436221 321.6374398618367 supermarket
60.235.63.253 46.568003469488055 6.63482320142031 321.6374398618367 restaurant
60.235.63.253 46.563562567268924 6.631950196640158 321.6374398618367 club
60.235.63.253 46.54637740125457 6.575353054770723 346.596637904374 cafeteria
60.235.63.253 46.54637740125457 6.575353054770723 346.596637904374 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 354.2585025888591 gym
60.235.63.253 46.562814906720085 6.643755137436221 354.2585025888591 club
60.235.63.253 46.562443656835285 6.6455714522550595 356.54808997409737 restaurant
60.235.63.253 46.562443656835285 6.6455714522550595 356.54808997409737 supermarket
60.235.63.253 46.54637740125457 6.575353054770723 372.8224347498057 cafeteria
60.235.63.253 46.54637740125457 6.575353054770723 372.8224347498057 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 380.4717040074538 club
60.235.63.253 46.562814906720085 6.643755137436221 380.4717040074538 supermarket
60.235.63.253 46.54637740125457 6.575353054770723 396.9389039070515 cafeteria
60.235.63.253 46.54637740125457 6.575353054770723 396.9389039070515 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 404.1011626186083 club
60.235.63.253 46.562814906720085 6.643755137436221 404.1011626186083 supermarket
60.235.63.253 46.54637740125457 6.575353054770723 421.31043774633196 cafeteria
60.235.63.253 46.54637740125457 6.575353054770723 421.31043774633196 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 425.7811663188264 supermarket
60.235.63.253 46.562814906720085 6.643755137436221 425.7811663188264 restaurant
60.235.63.253 46.557310479810184 6.643756283677161 427.8998956828216 restaurant
60.235.63.253 46.557310479810184 6.643756283677161 427.8998956828216 club
60.235.63.253 46.54637740125457 6.575353054770723 445.24882691186895 cafeteria
60.235.63.253 46.54637740125457 6.575353054770723 445.24882691186895 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 452.049002849026 restaurant
60.235.63.253 46.562814906720085 6.643755137436221 452.049002849026 supermarket
60.235.63.253 46.560171909490215 6.648719746247985 451.45537985120336 supermarket
60.235.63.253 46.560171909490215 6.648719746247985 451.45537985120336 club
60.235.63.253 46.562814906720085 6.643755137436221 465.4042662176262 gym
60.235.63.253 46.562443656835285 6.6455714522550595 465.4042662176262 supermarket
60.235.63.253 46.52652407150742 6.591251290873413 465.4042662176262 restaurant
60.109.165.215 46.5684471723514 6.612007421146351 12.174972104690195 cafeteria
60.109.165.215 46.5684471723514 6.612007421146351 12.174972104690195 restaurant
60.109.165.215 46.533021574256665 6.585647595680997 19.324705553755237 gym
60.109.165.215 46.533021574256665 6.585647595680997 19.324705553755237 bar
60.109.165.215 46.53113201402904 6.581804972271765 20.59033053878643 bar
60.109.165.215 46.53113201402904 6.581804972271765 20.59033053878643 club
60.109.165.215 46.5684471723514 6.612007421146351 34.416692443098555 cafeteria
60.109.165.215 46.5684471723514 6.612007421146351 34.416692443098555 restaurant
60.109.165.215 46.533021574256665 6.585647595680997 44.45838438580353 club
60.109.165.215 46.533021574256665 6.585647595680997 44.45838438580353 restaurant
60.109.165.215 46.53356084429047 6.581943720121332 45.81877486367176 bar
60.109.165.215 46.53356084429047 6.581943720121332 45.81877486367176 club
60.109.165.215 46.5684471723514 6.612007421146351 58.68584059518706 cafeteria
60.109.165.215 46.5684471723514 6.612007421146351 58.68584059518706 restaurant
60.109.165.215 46.533021574256665 6.585647595680997 65.45470373745643 club
60.109.165.215 46.533021574256665 6.585647595680997 65.45470373745643 restaurant
60.109.165.215 46.53356084429047 6.581943720121332 68.79514151519686 gym
60.109.165.215 46.53356084429047 6.581943720121332 68.79514151519686 restaurant
60.109.165.215 46.5684471723514 6.612007421146351 83.71109261858368 cafeteria
60.109.165.215 46.5684471723514 6.612007421146351 83.71109261858368 restaurant
60.109.165.215 46.533021574256665 6.585647595680997 89.18245413648567 restaurant
60.109.165.215 46.533021574256665 6.585647595680997 89.18245413648567 bar
60.109.165.215 46.53356084429047 6.581943720121332 92.13820754446883 bar
60.109.165.215 46.53356084429047 6.581943720121332 92.13820754446883 gym
60.109.165.215 46.5684471723514 6.612007421146351 106.10885517486511 cafeteria
60.109.165.215 46.5684471723514 6.612007421146351 106.10885517486511 restaurant
60.109.165.215 46.533021574256665 6.585647595680997 117.2143493097759 bar
60.109.165.215 46.533021574256665 6.585647595680997 117.2143493097759 gym
60.109.165.215 46.53113201402904 6.581804972271765 116.24619176212244 restaurant
60.109.165.215 46.53113201402904 6.581804972271765 116.24619176212244 gym
60.109.165.215 46.533021574256665 6.585647595680997 128.74732880981662 gym
60.109.165.215 46.52739768966798 6.562839305231099 128.74732880981662 club
60.109.165.215 46.533021574256665 6.585647595680997 153.46402386883423 bar
60.109.165.215 46.53113201402904 6.581804972271765 153.46402386883423 restaurant
60.109.165.215 46.5684471723514 6.612007421146351 179.4692183787427 cafeteria
60.109.165.215 46.5684471723514 6.612007421146351 179.4692183787427 restaurant
60.109.165.215 46.533021574256665 6.585647595680997 187.93688930158746 club
60.109.165.215 46.533021574256665 6.585647595680997 187.93688930158746 bar
60.109.165.215 46.53113201402904 6.581804972271765 189.41275339108586 restaurant
60.109.165.215 46.53113201402904 6.581804972271765 189.41275339108586 club
60.109.165.215 46.5684471723514 6.612007421146351 203.987953189651 cafeteria
60.109.165.215 46.5684471723514 6.612007421146351 203.987953189651 restaurant
60.109.165.215 46.533021574256665 6.585647595680997 211.50703679428202 restaurant
60.109.165.215 46.533021574256665 6.585647595680997 211.50703679428202 club
60.109.165.215 46.5302145551298 6.58948975865895 211.22644879544012 bar
60.109.165.215 46.5302145551298 6.58948975865895 211.22644879544012 gym
60.109.165.215 46.5684471723514 6.612007421146351 227.594612263076 cafeteria
60.109.165.215 46.5684471723514 6.612007421146351 227.594612263076 restaurant
60.109.165.215 46.533021574256665 6.585647595680997 234.774175561918 gym
60.109.165.215 46.533021574256665 6.585647595680997 234.774175561918 bar
60.109.165.215 46.53113201402904 6.581804972271765 239.02958491721108 bar
60.109.165.215 46.53113201402904 6.581804972271765 239.02958491721108 restaurant
60.109.165.215 46.5684471723514 6.612007421146351 251.75138692770952 cafeteria
60.109.165.215 46.5684471723514 6.612007421146351 251.75138692770952 restaurant
60.109.165.215 46.533021574256665 6.585647595680997 259.78145847421047 gym
60.109.165.215 46.533021574256665 6.585647595680997 259.78145847421047 club
60.109.165.215 46.5684471723514 6.612007421146351 277.2687728504141 cafeteria
60.109.165.215 46.5684471723514 6.612007421146351 277.2687728504141 restaurant
60.109.165.215 46.533021574256665 6.585647595680997 282.93804772372835 restaurant
60.109.165.215 46.533021574256665 6.585647595680997 282.93804772372835 gym
60.109.165.215 46.53356084429047 6.581943720121332 285.20405577404244 bar
60.109.165.215 46.53356084429047 6.581943720121332 285.20405577404244 club
60.109.165.215 46.533021574256665 6.585647595680997 296.32100630676894 bar
60.109.165.215 46.53113201402904 6.581804972271765 296.32100630676894 gym
60.109.165.215 46.533021574256665 6.585647595680997 321.3572891461349 bar
60.109.165.215 46.53014042124427 6.589839741187929 321.3572891461349 gym
60.109.165.215 46.5684471723514 6.612007421146351 348.0445269869492 cafeteria
60.109.165.215 46.5684471723514 6.612007421146351 348.0445269869492 restaurant
60.109.165.215 46.533021574256665 6.585647595680997 356.1860484703859 bar
60.109.165.215 46.533021574256665 6.585647595680997 356.1860484703859 restaurant
60.109.165.215 46.53356084429047 6.581943720121332 358.1695782987566 restaurant
60.109.165.215 46.53356084429047 6.581943720121332 358.1695782987566 club
60.109.165.215 46.5684471723514 6.612007421146351 372.37178807054727 cafeteria
60.109.165.215 46.5684471723514 6.612007421146351 372.37178807054727 restaurant
